movie_name,genre,genre_count,is_sequel,is_adaptation,is_franchise,rating,runtime_minutes,director_has_hit,star_power,budget_tier,is_domestic,distributor,release_year,release_month,release_week,release_season,holiday_type,holiday_week,competition_index,is_covid_period,total_audience,log_total_audience
Kral Şakir: Mikrop Avcıları Cumburlop,Animasyon,1,0,1,1,0,80.0,1,1,1,1,UIP,2023,3,13,Spring,none,0,7,0,197875,12.195390797183313
Mucize Uğur Böceği ile Kara Kedi,"Macera, Animasyon, Aksiyon",3,0,1,1,0,105.0,0,0,2,0,TME,2023,9,37,Fall,none,0,8,0,196462,12.188224307366394
The Flash,"Macera, Aksiyon, IMAX",3,0,1,1,0,144.0,1,3,4,0,TME,2023,6,24,Summer,none,0,6,0,181381,12.108355070273385
Troller Hep Beraber,Animasyon,1,0,1,1,0,91.0,1,2,3,0,UIP,2023,11,45,Fall,none,0,9,0,173345,12.063039107316747
Aybüke: Öğretmen Oldum Ben,"Dram, Biyografi",2,0,1,0,0,97.0,0,1,1,1,TME,2023,11,47,Fall,none,0,9,0,226558,12.330756261764911
Ninja Kaplumbağalar: Mutant Kargaşası,"Macera, Animasyon, Aksiyon",3,0,1,1,0,99.0,1,2,3,0,UIP,2023,8,31,Summer,none,0,4,0,169998,12.043541951257312
Testere X,"Korku, Gerilim, Gizem",3,1,0,1,4,118.0,0,1,1,0,Bir Film,2023,10,42,Fall,none,0,10,0,168252,12.033218134509132
Cehennem Melekleri 4,"Macera, Aksiyon",2,1,0,1,0,103.0,0,2,3,0,A90,2023,9,38,Fall,none,0,8,0,164065,12.00801796974722
Dehşetin Yüzü 2,Korku,1,1,0,1,0,110.0,1,1,2,0,TME,2023,9,36,Fall,none,0,8,0,162993,12.001462534081467
Paw Patrol: Süper Film,"Macera, Komedi, Animasyon",3,0,1,1,0,92.0,1,0,2,0,UIP,2023,9,39,Fall,none,0,8,0,159446,11.97946058588961
The Marvels,"Macera, Fantastik, Aksiyon, 3 Boyutlu, IMAX",5,0,1,1,0,105.0,0,3,4,0,UIP,2023,11,45,Fall,none,0,9,0,157878,11.969577861847544
Wonka,"Macera, Komedi, Aile, IMAX",4,0,1,1,0,116.0,1,3,3,0,TME,2023,12,50,Winter,none,0,8,0,225760,12.32722776708664
Doru Macera Adası,Animasyon,1,0,1,1,0,68.0,1,0,1,1,CGV Mars,2023,8,35,Summer,30_agustos,1,4,0,139840,11.848254190889362
Mannu Çanakkale'de,Animasyon,1,0,1,0,0,81.0,0,0,0,1,CJ ENM,2023,4,15,Spring,none,0,7,0,136094,11.821101102436328
Haile: Bir Aile Kâbusu,Korku,1,0,0,0,0,94.0,0,0,0,1,CGV Mars,2023,6,25,Summer,none,0,6,0,128234,11.761611998915017
Bulmaca Kulesi 2: Eve Dönüş,Animasyon,1,1,1,1,0,85.0,1,0,1,1,TME,2023,7,30,Summer,none,0,5,0,127143,11.753067716247884
Hava Muhalefeti,Komedi,1,0,0,0,0,106.0,0,2,1,1,CJ ENM,2023,4,15,Spring,none,0,7,0,124978,11.73589300079462
Kötü Ruh: Uyanış,"Korku, Fantastik",2,0,0,1,4,97.0,0,1,2,0,TME,2023,4,16,Spring,ramazan_bayrami,1,7,0,124961,11.735756967602311
Arı Maya 3: Altın Küre,"Macera, Animasyon",2,1,1,1,0,88.0,1,0,1,0,CJ ENM,2023,2,8,Winter,none,0,8,0,122984,11.719809544592437
Servet Operasyonu,"Gerilim, Komedi, Aksiyon",3,0,0,0,0,114.0,1,2,2,0,CJ ENM,2023,1,2,Winter,none,0,12,0,117232,11.671910156399743
Aquaman ve Kayıp Krallık,"Macera, Fantastik, Aksiyon, IMAX",4,0,1,1,0,124.0,1,3,4,0,TME,2023,12,51,Winter,none,0,8,0,218884,12.29629718810314
Dilek,"Macera, Komedi, Animasyon",3,0,0,0,0,92.0,1,2,4,0,UIP,2023,12,48,Winter,none,0,8,0,103188,11.544307846198896
Demir Kadın: Neslican,"Dram, Biyografi",2,0,1,0,0,137.0,0,1,1,1,CJ ENM,2023,1,4,Winter,none,0,12,0,101737,11.530146331014546
Prestij Meselesi,"Dram, Müzik",2,0,1,0,0,121.0,1,2,2,1,CGV Mars,2023,2,5,Winter,none,0,8,0,100506,11.517972706191742
Musallat 3,Korku,1,1,0,1,0,90.0,0,0,0,1,CJ ENM,2023,2,5,Winter,none,0,8,0,98858,11.501439756027136
Sevda Mecburi İstikamet,Dram,1,0,0,0,0,97.0,1,2,2,1,CJ ENM,2023,1,1,Winter,yilbasi,1,12,0,95678,11.468743665955952
Shazam! Tanrıların Öfkesi,"Macera, Komedi, Aksiyon",3,0,1,1,0,130.0,1,2,3,0,WB,2023,3,11,Spring,none,0,7,0,92456,11.434488134655275
Hep Yek: Düğün,Komedi,1,0,0,1,0,87.0,1,1,1,1,TME,2023,10,40,Fall,none,0,10,0,102516,11.53777416293962
Ruhlar Bölgesi: Kırmızı Kapı,"Korku, Gerilim",2,0,0,1,0,107.0,0,1,2,0,TME,2023,7,27,Summer,none,0,5,0,88140,11.386681738395978
Indiana Jones ve Kader Kadranı,"Macera, Aksiyon, IMAX",3,0,0,1,0,154.0,1,3,4,0,UIP,2023,6,26,Summer,kurban_bayrami,1,6,0,87499,11.37938264370897
Dolunay Katilleri,"Dram, Tarihi, Suç",3,0,1,0,0,206.0,1,3,4,0,UIP,2023,10,42,Fall,none,0,10,0,81815,11.312215879862997
Benim Tatlı Diş Perim,"Macera, Komedi, Animasyon",3,0,0,0,0,85.0,0,0,0,0,CJ ENM,2023,1,3,Winter,none,0,12,0,79350,11.281623725954557
Adalet 3: Son,"Gerilim, Suç, Aksiyon",3,1,1,1,0,109.0,1,3,3,0,TME,2023,9,35,Fall,30_agustos,1,8,0,78334,11.26873701506027
Muhteşem Kedi Maurice,"Animasyon, Aile, 3 Boyutlu",3,0,1,0,0,86.0,0,2,2,0,Bir Film,2023,1,3,Winter,none,0,12,0,68700,11.13750447821044
Maşa ile Koca Ayı: Sonsuz Eğlence,Animasyon,1,0,1,1,0,75.0,0,0,1,0,CGV Mars,2023,11,47,Fall,none,0,9,0,72811,11.195622321671587
Son Akşam Yemeği,"Dram, Tarihi",2,0,1,0,0,119.0,0,1,1,1,TME,2023,10,43,Fall,29_ekim,1,10,0,77907,11.263271086615104
49,"Dram, Aksiyon",2,0,1,0,0,120.0,0,2,1,1,CGV Mars,2023,1,3,Winter,none,0,12,0,66334,11.102457865239272
Zindanlar ve Ejderhalar: Hırsızlar Arasında Onur,"Macera, Fantastik",2,0,1,1,3,134.0,1,3,3,0,UIP,2023,4,14,Spring,none,0,7,0,65235,11.085751413699848
"Haile 2: Var mı, Yok mu?!",Korku,1,1,0,1,4,86.0,0,0,0,1,CGV Mars,2023,12,49,Winter,none,0,8,0,65520,11.090110718526953
Öğretmen,Komedi,1,0,0,0,0,134.0,0,1,1,1,TME,2023,10,42,Fall,none,0,10,0,76239,11.24162842176777
Exorcist: İnançlı,Korku,1,0,0,1,3,111.0,1,2,2,0,UIP,2023,10,40,Fall,none,0,10,0,61604,11.028482082478355
Mumyalar,Animasyon,1,0,0,0,0,89.0,0,0,2,0,WB,2023,2,5,Winter,none,0,8,0,58653,10.9793940036686
Blue Beetle,"Macera, Bilim-Kurgu, Aksiyon, IMAX",4,0,1,1,3,127.0,0,1,3,0,TME,2023,8,33,Summer,none,0,4,0,57985,10.967939635390804
Küçük Deniz Kızı,"Macera, Aile",2,0,1,1,0,134.0,1,2,4,0,UIP,2023,5,21,Spring,none,0,4,0,57310,10.956230407545783
Gizemli Ada Mençuna,"Macera, Komedi, Aile",3,0,0,0,0,102.0,0,0,0,1,CGV Mars,2023,4,14,Spring,none,0,7,0,56571,10.943251765395033
Megan,"Korku, Gerilim, Bilim-Kurgu",3,0,0,0,0,102.0,0,1,1,0,UIP,2023,1,2,Winter,none,0,12,0,54439,10.904836087750256
Genç Deniz Canavarı Ruby,"Komedi, Animasyon, Aksiyon",3,0,0,0,0,90.0,1,2,3,0,UIP,2023,6,26,Summer,kurban_bayrami,1,6,0,54102,10.898626432727962
Ainbo: Amazon'da Büyük Macera,Animasyon,1,0,0,0,0,84.0,0,0,2,0,CGV Mars,2023,1,4,Winter,none,0,12,0,53957,10.895942712037812
Creed III: Efsane Devam Ediyor,"Macera, Dram, Spor",3,1,0,1,0,117.0,0,3,3,0,WB,2023,3,9,Spring,none,0,7,0,52421,10.867062553383729
Karlar Kralı Norm 3: Aile Tatili,Animasyon,1,1,0,1,0,90.0,0,0,1,0,CGV Mars,2023,3,11,Spring,none,0,7,0,51288,10.845212085667091
Konuş Benimle,"Korku, Gerilim",2,0,0,0,4,94.0,0,0,1,0,Bir Film,2023,9,35,Fall,30_agustos,1,8,0,50477,10.829273065972073
Hayat,Dram,1,0,0,0,3,193.0,1,1,1,1,Bir Film,2023,12,50,Winter,none,0,8,0,83904,11.337428567123371
Şeytanın Düşmanı,"Korku, Gerilim",2,0,1,0,0,103.0,0,3,2,0,TME,2023,5,18,Spring,none,0,4,0,49351,10.806713308080846
Çocuk ve Balıkçıl,"Macera, Animasyon, Dram",3,0,0,0,0,124.0,1,2,3,0,Başka S.,2023,10,43,Fall,29_ekim,1,10,0,62587,11.044312867790632
Mavka: Ormanın Şarkısı,Animasyon,1,0,1,0,0,87.0,0,0,2,0,Bir Film,2023,10,43,Fall,29_ekim,1,10,0,48395,10.787151781583187
Babil,Dram,1,0,0,0,4,189.0,1,3,4,0,UIP,2023,1,3,Winter,none,0,12,0,46342,10.743803956312696
Alem-i Cin 4,Korku,1,1,0,1,0,81.0,1,0,0,1,CJ ENM,2023,4,16,Spring,ramazan_bayrami,1,7,0,45351,10.722187506016818
Meksika Açmazı,Komedi,1,0,0,0,3,91.0,0,2,1,1,TME,2023,11,46,Fall,none,0,9,0,43725,10.685675299886803
65,"Gerilim, Bilim-Kurgu",2,0,0,0,0,93.0,0,3,2,0,TME,2023,3,10,Spring,none,0,7,0,43546,10.681573129612264
Balina,Dram,1,0,1,0,4,117.0,1,3,2,0,Bir Film,2023,2,6,Winter,none,0,8,0,43468,10.679780314182745
Winnie the Pooh: Kan ve Bal,Korku,1,0,1,0,4,84.0,0,0,0,0,CJ ENM,2023,2,7,Winter,none,0,8,0,43211,10.673850371449207
BTS: Yet to Come in Cinemas,"Belgesel, Konser, Müzik",3,0,1,1,3,104.0,0,3,1,0,CGV Mars,2023,2,5,Winter,none,0,8,0,42162,10.649274620420252
Yaratıcı,"Bilim-Kurgu, Dram, Romantik",3,0,0,0,0,133.0,1,2,3,0,UIP,2023,9,39,Fall,none,0,8,0,41795,10.640531994133257
Gran Turismo,"Macera, Dram, Spor, Aksiyon",4,0,1,1,0,135.0,1,2,3,0,TME,2023,8,34,Summer,none,0,4,0,41633,10.636648401008385
Süper Aile,"Animasyon, Aile",2,0,1,1,0,76.0,0,2,4,0,CGV Mars,2023,5,20,Spring,19_mayis,1,4,0,40119,10.599605316540906
Asteriks ve Oburiks: Orta Krallık,"Macera, Komedi, Aile",3,0,1,1,0,111.0,1,3,3,0,Bir Film,2023,2,7,Winter,none,0,8,0,39577,10.586003420427412
Kahraman Kuyruklar,"Macera, Komedi, Animasyon",3,0,1,0,0,95.0,0,1,2,0,CJ ENM,2023,3,11,Spring,none,0,7,0,37734,10.538316823771558
Venedik'te Cinayet,"Dram, Suç, Gizem, Polisiye",4,0,1,1,3,103.0,1,3,2,0,UIP,2023,9,37,Fall,none,0,8,0,37159,10.522961281909057
Bursa Bülbülü,"Komedi, Müzik",2,0,0,0,0,120.0,1,3,1,1,A90,2023,10,40,Fall,none,0,10,0,36861,10.51490936053568
Rafadan Tayfa 4: Hayrimatör,Animasyon,1,1,0,1,0,91.0,1,0,1,1,TME,2024,12,52,Winter,yilbasi,1,9,0,2815328,14.850589331418243
Ters Yüz 2,Animasyon,1,1,0,1,0,100.0,0,3,4,0,UIP,2024,6,24,Summer,none,0,3,0,2460436,14.7158491279765
Lohusa,Komedi,1,0,0,0,0,118.0,1,2,1,1,UIP,2024,1,3,Winter,none,0,12,0,2128345,14.570855240363136
Kolpaçino 4 4'lük,Komedi,1,0,0,1,3,95.0,1,3,1,1,A90,2024,1,2,Winter,none,0,12,0,2115894,14.564987976187597
Deadpool & Wolverine,"Komedi, Bilim-Kurgu, Aksiyon, 3 Boyutlu, IMAX",5,0,1,1,0,127.0,1,3,4,0,UIP,2024,7,30,Summer,none,0,2,0,1447312,14.185218600892366
Çılgın Hırsız 4,"Macera, Komedi, Animasyon",3,1,0,1,0,95.0,1,3,4,0,UIP,2024,7,27,Summer,none,0,2,0,1085784,13.897812864666154
Moana 2,"Macera, Komedi, Animasyon",3,1,0,1,0,100.0,0,3,4,0,UIP,2024,11,48,Fall,none,0,13,0,1041512,13.856184061460285
3391 Kilometre,"Dram, Gençlik, Romantik",3,0,1,0,0,109.0,0,1,1,1,A90,2024,1,2,Winter,none,0,12,0,926277,13.738928604965157
Kung Fu Panda 4,"Macera, Animasyon, Aksiyon",3,1,0,1,0,94.0,1,3,4,0,UIP,2024,4,14,Spring,none,0,12,0,766872,13.55007518245922
Siccin 7,Korku,1,1,0,1,0,94.0,1,0,0,1,TME,2024,6,24,Summer,none,0,3,0,659531,13.399284255341842
Venom: Son Dans,"Macera, Bilim-Kurgu, Aksiyon",3,0,1,1,3,110.0,0,3,4,0,TME,2024,10,43,Fall,none,0,8,0,621374,13.33968843406154
Kral Şakir: Devler Uyandı,Animasyon,1,0,0,1,0,85.0,1,0,1,1,CJ ENM,2024,2,7,Winter,none,0,11,0,610627,13.322241577106473
Rafadan Tayfa: Kapadokya,"Macera, Animasyon, Aile",3,0,0,1,0,84.0,1,0,1,1,TME,2024,12,52,Winter,yilbasi,1,9,0,2309785,14.652665004573286
Dune: Çöl Gezegeni Bölüm İki,"Macera, Bilim-Kurgu, Dram, Aksiyon, IMAX",5,1,1,1,3,166.0,1,3,4,0,TME,2024,3,9,Spring,none,0,4,0,592270,13.29171789097386
Atatürk 1881 - 1919 (2. Film),"Dram, Tarihi, Biyografi",3,0,1,1,0,142.0,1,3,2,1,CJ ENM,2024,1,1,Winter,yilbasi,1,12,0,581393,13.273182227130752
Çakallarla Dans 7,Komedi,1,1,0,1,3,108.0,1,3,1,1,CJ ENM,2024,12,49,Winter,none,0,9,0,647556,13.380960555302575
İllegal Hayatlar: Meclis,Komedi,1,0,0,1,4,115.0,1,2,1,1,CJ ENM,2024,11,44,Fall,29_ekim,1,13,0,506099,13.134487581306123
Mutluyuz,Komedi,1,0,0,0,0,95.0,1,2,1,1,CJ ENM,2024,12,52,Winter,yilbasi,1,9,0,450751,13.018670359587784
Kardeş Takımı,"Komedi, Aile",2,0,0,0,0,94.0,0,1,1,1,CJ ENM,2024,1,3,Winter,none,0,12,0,450588,13.01830867546721
Pırıl: Sayıların Gizemi,Animasyon,1,0,1,1,0,74.0,0,0,0,1,CJ ENM,2024,10,40,Fall,none,0,8,0,426504,12.963377024533433
Maymunlar Cehennemi: Yeni Krallık,"Bilim-Kurgu, Aksiyon, IMAX",3,0,1,1,0,145.0,1,2,4,0,UIP,2024,5,19,Spring,none,0,5,0,416931,12.940676019463762
Mustafa,"Animasyon, Biyografi",2,0,1,0,0,87.0,0,0,0,1,A90,2024,10,43,Fall,none,0,8,0,395118,12.886939733448305
Gladyatör 2,"Macera, Dram, Aksiyon",3,1,0,1,0,147.0,1,3,4,0,UIP,2024,11,46,Fall,none,0,13,0,362460,12.800669402360842
Joker: İkili Delilik,"Dram, Müzikal, Suç, Aksiyon, IMAX",5,0,1,1,0,138.0,1,3,4,0,TME,2024,10,40,Fall,none,0,8,0,344604,12.750151210669657
0000 Kilometre,"Dram, Gençlik",2,0,0,0,0,110.0,0,0,0,1,A90,2024,11,44,Fall,29_ekim,1,13,0,299839,12.611000942914574
Vahşi Robot,Animasyon,1,0,1,0,0,101.0,1,3,4,0,UIP,2024,11,45,Fall,none,0,13,0,285942,12.56354427203306
Godzilla ve Kong: Yeni İmparatorluk,"Macera, Aksiyon",2,0,1,1,3,115.0,1,2,4,0,TME,2024,4,14,Spring,none,0,12,0,283745,12.55583122647712
Zaferin Rengi,"Dram, Tarihi",2,0,1,0,0,157.0,1,2,2,1,A90,2024,2,7,Winter,none,0,11,0,268835,12.501853087488096
Hatıran Yeter,"Dram, Romantik",2,0,0,0,0,143.0,0,1,1,1,CJ ENM,2024,2,7,Winter,none,0,11,0,267330,12.496239129274874
Bir Cumhuriyet Şarkısı,"Dram, Tarihi",2,0,1,0,0,129.0,0,2,2,1,CJ ENM,2024,10,43,Fall,none,0,8,0,246947,12.416929017686842
Kaptan Pengu ve Arkadaşları 4: Buzuldaki Sır,"Macera, Animasyon",2,1,1,1,0,74.0,0,0,0,1,TME,2024,8,32,Summer,none,0,4,0,243837,12.404255248255128
Garfield,"Macera, Komedi, Animasyon",3,0,1,1,0,101.0,1,3,4,0,TME,2024,5,22,Spring,none,0,5,0,237151,12.376452348037295
Efsane,Komedi,1,0,0,0,0,107.0,1,3,1,1,CJ ENM,2024,2,5,Winter,none,0,11,0,223955,12.319200417798362
Cem Karaca'nın Gözyaşları,"Dram, Biyografi",2,0,1,0,0,123.0,1,2,2,1,TME,2024,1,4,Winter,none,0,12,0,220938,12.30563739815392
Zavallılar,"Bilim-Kurgu, Romantik",2,0,1,0,4,143.0,1,3,3,0,UIP,2024,2,6,Winter,none,0,11,0,213715,12.27239863070165
Cadı,"Gerilim, Dram, Tarihi, Gizem",4,0,0,0,0,134.0,0,1,0,1,A90,2024,4,17,Spring,23_nisan,1,12,0,205830,12.234805864353046
Erdal ile Ece,Komedi,1,0,0,1,3,107.0,1,3,1,1,CJ ENM,2024,2,8,Winter,none,0,11,0,185122,12.12877034617208
Elif ve Arkadaşları 2: Perişler,Animasyon,1,1,0,1,0,77.0,0,0,0,1,TME,2024,10,43,Fall,none,0,8,0,183835,12.121793895149624
Gelin Takımı,Komedi,1,0,0,0,0,110.0,0,1,1,1,A90,2024,10,42,Fall,none,0,8,0,176673,12.082055845274237
C Takımı,Komedi,1,0,0,0,3,112.0,0,2,1,1,CGV Mars,2024,2,7,Winter,none,0,11,0,155227,11.952643840672556
Nasreddin Hoca Zaman Yolcusu: Kadim Medeniyetler,"Macera, Animasyon, Aile",3,0,1,1,0,78.0,0,0,0,1,TME,2024,12,49,Winter,none,0,9,0,158442,11.973143874731164
Ördeklerin Göçü,"Macera, Komedi, Animasyon, 3 Boyutlu",4,0,0,0,0,83.0,1,2,3,0,UIP,2024,1,3,Winter,none,0,12,0,140349,11.851887456720114
Beterböcek Beterböcek,"Korku, Komedi, Fantastik",3,0,0,1,3,104.0,1,3,3,0,TME,2024,9,36,Fall,none,0,5,0,133130,11.799081373425963
Sessiz Bir Yer: Birinci Gün,"Korku, Bilim-Kurgu, Dram, IMAX",4,0,0,1,0,100.0,1,3,3,0,UIP,2024,6,26,Summer,none,0,3,0,130341,11.777909372098769
Tarot,Korku,1,0,0,0,0,92.0,0,0,1,0,TME,2024,5,18,Spring,1_mayis,1,5,0,122982,11.719793282182184
Furiosa: Bir Mad Max Destanı,"Macera, Bilim-Kurgu, Aksiyon",3,0,0,1,0,148.0,1,3,4,0,TME,2024,5,21,Spring,none,0,5,0,120508,11.69947141975062
Alien: Romulus,"Korku, Bilim-Kurgu",2,0,0,1,0,118.0,1,2,3,0,UIP,2024,8,33,Summer,none,0,4,0,119162,11.688239190842124
Tay 2: Ebabil Takımı,Animasyon,1,1,0,1,0,78.0,0,0,0,1,CJ ENM,2024,1,2,Winter,none,0,12,0,118242,11.680488650788638
Terrifier 3,Korku,1,1,0,1,4,125.0,0,0,0,0,CGV Mars,2024,11,47,Fall,none,0,13,0,116963,11.669612924449456
Mufasa: Aslan Kral,"Macera, Animasyon, Dram, 3 Boyutlu",4,0,1,1,0,120.0,1,3,4,0,UIP,2024,12,51,Winter,none,0,9,0,142167,11.864757701908898
Üç Harfliler: Nazar,Korku,1,0,0,1,0,98.0,0,0,0,1,TME,2024,4,15,Spring,ramazan_bayrami,1,12,0,100544,11.518350721615294
Hep Yek: Aşiret,Komedi,1,0,0,1,0,86.0,1,2,1,1,CGV Mars,2024,4,14,Spring,none,0,12,0,99246,11.505356895470277
Dedemin Gözyaşları,Dram,1,0,0,0,0,116.0,0,3,1,1,TME,2024,9,38,Fall,none,0,5,0,98437,11.49717202862411
Ekip: Siberay - Güneş Fırtınası,"Macera, Animasyon",2,0,0,1,0,72.0,0,0,1,1,A90,2024,4,14,Spring,none,0,12,0,91706,11.426343086856512
Hain,"Macera, Gerilim, Suç, Gizem",4,0,0,0,0,113.0,0,2,1,1,A90,2024,12,50,Winter,none,0,9,0,101602,11.52881849897214
Afacanlar Kampta,"Komedi, Aile",2,0,0,0,0,87.0,0,0,0,1,A90,2024,1,3,Winter,none,0,12,0,81224,11.30496604898106
Bad Boys: Ya Hep Ya Hiç,"Komedi, Aksiyon",2,0,0,1,0,110.0,1,3,3,0,TME,2024,6,23,Summer,none,0,3,0,78584,11.271923395354705
Gülümse 2,"Korku, Gerilim, Gizem",3,1,0,1,4,127.0,1,1,2,0,UIP,2024,10,42,Fall,none,0,8,0,75184,11.227693721342597
Mukadderat,"Komedi, Dram",2,0,0,0,0,92.0,0,0,0,1,A90,2024,11,48,Fall,none,0,13,0,97952,11.49223284174514
Meraklı Kedinin 10 Yaşamı,Animasyon,1,0,0,0,0,88.0,0,1,1,0,CGV Mars,2024,4,16,Spring,none,0,12,0,73834,11.209574609103823
Dublör,"Komedi, Aksiyon",2,0,1,1,0,127.0,1,3,3,0,UIP,2024,4,17,Spring,23_nisan,1,12,0,68293,11.13156255128749
Transformers: Başlangıç,"Macera, Animasyon, Aksiyon",3,0,1,1,0,104.0,1,3,4,0,UIP,2024,9,38,Fall,none,0,5,0,64254,11.07059925762893
Arıcı: Ölüm Kovanı,"Gerilim, Aksiyon",2,0,0,0,0,105.0,1,3,2,0,CGV Mars,2024,1,2,Winter,none,0,12,0,59253,10.989571690626969
Hayalet Avcıları: Ürperti,"Komedi, Fantastik, Aksiyon",3,0,0,1,0,115.0,1,3,3,0,TME,2024,3,13,Spring,none,0,4,0,58587,10.978268107950893
Cesur Panda Görevimiz Afrika,"Macera, Animasyon",2,0,1,0,0,86.0,0,2,1,0,CGV Mars,2024,10,42,Fall,none,0,8,0,57323,10.956457218325502
Kasırgalar,"Macera, Gerilim, Aksiyon",3,0,0,1,0,122.0,1,2,3,0,TME,2024,7,28,Summer,15_temmuz,1,2,0,55418,10.922659729710926
Madame Web,"Macera, Bilim-Kurgu, Aksiyon",3,0,1,1,3,116.0,0,2,3,0,TME,2024,2,7,Winter,none,0,11,0,55311,10.9207270827385
Avcı Kraven,"Macera, Bilim-Kurgu, Aksiyon",3,0,1,1,0,127.0,1,3,3,0,TME,2024,12,50,Winter,none,0,9,0,53148,10.880835753711198
Hayali Arkadaşlar,"Komedi, Aile, Dram",3,0,0,0,0,108.0,1,3,3,0,UIP,2024,5,20,Spring,19_mayis,1,5,0,52430,10.86723422556658
Takıntılar,Komedi,1,0,1,0,0,96.0,0,2,2,1,CJ ENM,2024,11,46,Fall,none,0,13,0,48850,10.79650965747093
Büyük Macera 2: Sürpriz Misafir,Animasyon,1,1,0,1,0,90.0,0,0,0,0,CGV Mars,2024,1,4,Winter,none,0,12,0,49265,10.804969168756577
Niko: Kuzey Işıklarının Ötesinde,"Macera, Animasyon",2,0,0,1,0,86.0,0,0,1,0,Bir Film,2024,11,45,Fall,none,0,13,0,48282,10.784814099374188
Hüddam 4: Ahmer,Korku,1,1,0,1,0,86.0,1,0,0,1,Bir Film,2024,3,12,Spring,none,0,4,0,46071,10.737938963793802
Wicked,"Fantastik, Müzikal, Romantik",3,0,1,0,0,161.0,1,3,4,0,UIP,2024,11,47,Fall,none,0,13,0,46689,10.75126386987312
Küffar,Korku,1,0,0,0,0,86.0,0,0,0,1,CJ ENM,2024,4,14,Spring,none,0,12,0,43222,10.674104903862972
Cambaz,"Korku, Gerilim, Suç",3,0,0,0,4,101.0,0,1,1,0,Bir Film,2024,9,36,Fall,none,0,5,0,42631,10.660336967143056
Hayali,Korku,1,0,0,0,3,104.0,0,1,1,0,A90,2024,3,10,Spring,none,0,4,0,42626,10.660219674721183
Zir-i Cin 3: Cin Düğümü,Korku,1,1,0,1,4,86.0,0,0,0,1,TME,2024,11,46,Fall,none,0,13,0,40192,10.60142324982787
En Sevdiğim Pastam,"Komedi, Dram",2,0,1,0,0,97.0,1,2,1,0,Başka S.,2024,9,38,Fall,none,0,5,0,44944,10.713172549344025
Ziyaretçiler: Bölüm 1,Korku,1,1,0,1,0,91.0,1,1,1,0,CGV Mars,2024,5,20,Spring,19_mayis,1,5,0,38837,10.567128679463297
Yaşam Koçu,Komedi,1,0,0,0,0,95.0,1,1,1,1,CJ ENM,2024,1,2,Winter,none,0,12,0,38511,10.558699193753036
Oflu Hoca 4,Komedi,1,1,0,1,0,94.0,1,2,1,1,CGV Mars,2024,12,51,Winter,none,0,9,0,41677,10.637704696869411
Nemlizade,Komedi,1,0,0,0,0,100.0,0,0,0,1,A90,2024,11,46,Fall,none,0,13,0,37189,10.52376829760896
Harika Kanatlar: Maksimum Hız,Animasyon,1,0,0,1,0,89.0,0,0,1,0,CJ ENM,2024,2,6,Winter,none,0,11,0,36860,10.514882231223812
Bizimle Başladı Bizimle Bitti,"Dram, Romantik",2,0,1,0,3,130.0,1,3,2,0,TME,2024,8,33,Summer,none,0,4,0,36626,10.508513649700896
Geniş Aile 4: Cevahir & Ulvi,"Komedi, Aksiyon",2,1,0,1,3,95.0,1,2,1,1,CGV Mars,2024,11,47,Fall,none,0,13,0,36763,10.51224718358581
Barda,"Gerilim, Dram, Suç",3,0,0,0,4,99.0,0,0,0,1,A90,2024,11,48,Fall,none,0,13,0,36053,10.49274535700381
Rekabet,"Dram, Spor, Romantik",3,0,0,0,0,131.0,0,0,0,0,TME,2024,4,17,Spring,23_nisan,1,12,0,34762,10.456280115123423
Demon: Azab-ül Kem,Korku,1,0,0,0,0,96.0,0,0,0,1,Bir Film,2024,1,1,Winter,yilbasi,1,12,0,33093,10.40707705863749
Sakın Ses Çıkarma,"Korku, Gerilim",2,0,0,0,0,110.0,0,0,0,0,UIP,2024,9,37,Fall,none,0,5,0,32606,10.3922515994996
Hayatla Barış,"Dram, Biyografi, Spor",3,0,1,0,0,123.0,0,2,1,1,TME,2024,2,8,Winter,none,0,11,0,32214,10.380156419650625
The Crow: Ölümsüz,"Fantastik, Suç, Aksiyon",3,0,1,1,4,111.0,1,2,3,0,Bir Film,2024,8,34,Summer,none,0,4,0,31448,10.356090667101697
Öğretmenler Odası,Dram,1,0,0,0,0,98.0,0,2,1,0,Bir Film,2024,2,5,Winter,none,0,11,0,31401,10.354595018522993
İki Gözüm Ahmet - Sürgün,Dram,1,0,1,1,3,108.0,0,1,1,1,CGV Mars,2024,4,14,Spring,none,0,12,0,30273,10.318011505132638
Borderlands,"Macera, Komedi, Aksiyon",3,0,1,1,0,102.0,1,3,3,0,A90,2024,8,32,Summer,none,0,4,0,28764,10.266879884222384
Şımarık,"Komedi, Dram, Romantik",3,0,1,0,3,110.0,1,2,1,1,A90,2024,12,51,Winter,none,0,9,0,29442,10.290177505317958
Küçük Don Kişot'un Maceraları,Animasyon,1,0,1,0,0,87.0,0,1,1,0,CJ ENM,2024,4,17,Spring,23_nisan,1,12,0,28263,10.249308807716778
Son Şarkı - Ahmet'in Türküsü,"Dram, Biyografi",2,0,1,0,0,104.0,0,2,1,1,A90,2024,3,9,Spring,none,0,4,0,27322,10.215447517447432
İyi Bir Aile Değiliz,Komedi,1,0,0,0,3,97.0,0,2,1,1,A90,2024,2,6,Winter,none,0,11,0,27320,10.215374313684729
